item,itemLabel
http://www.wikidata.org/entity/Q2543769,drug lord
http://www.wikidata.org/entity/Q2546884,lirnyk
http://www.wikidata.org/entity/Q2551347,Spanish Maquis
http://www.wikidata.org/entity/Q2556132,wine merchant
http://www.wikidata.org/entity/Q2572947,lookout
http://www.wikidata.org/entity/Q2582504,Q2582504
http://www.wikidata.org/entity/Q2596222,attendant
http://www.wikidata.org/entity/Q2607241,mise en scène
http://www.wikidata.org/entity/Q2627699,chess composer
http://www.wikidata.org/entity/Q2631032,naval lieutenant
http://www.wikidata.org/entity/Q2643659,Indian agent
http://www.wikidata.org/entity/Q2652976,bikers
http://www.wikidata.org/entity/Q2669851,Scottish clan chief
http://www.wikidata.org/entity/Q2671576,Bakshy
http://www.wikidata.org/entity/Q2675537,music teacher
http://www.wikidata.org/entity/Q2692509,beadle
http://www.wikidata.org/entity/Q2700922,clockmaker
http://www.wikidata.org/entity/Q2713215,Bokor
http://www.wikidata.org/entity/Q2750844,catfisher
http://www.wikidata.org/entity/Q2755239,Q2755239
http://www.wikidata.org/entity/Q2798820,security hacker
http://www.wikidata.org/entity/Q2823717,activist shareholder
http://www.wikidata.org/entity/Q2855502,chief of police
http://www.wikidata.org/entity/Q2860384,Q2860384
http://www.wikidata.org/entity/Q2860838,Arenero
http://www.wikidata.org/entity/Q2865819,opera singer
http://www.wikidata.org/entity/Q2866190,arenophile
http://www.wikidata.org/entity/Q2870781,Q2870781
http://www.wikidata.org/entity/Q2873500,adventurer
http://www.wikidata.org/entity/Q2892720,Sufi
http://www.wikidata.org/entity/Q2892828,copyright troll
http://www.wikidata.org/entity/Q2893189,moneylender
http://www.wikidata.org/entity/Q2893972,beguine
http://www.wikidata.org/entity/Q2901587,yogi
http://www.wikidata.org/entity/Q2907348,blues shouter
http://www.wikidata.org/entity/Q2907367,Meshulach
http://www.wikidata.org/entity/Q2917199,investment advisor
http://www.wikidata.org/entity/Q2917466,psychic
http://www.wikidata.org/entity/Q2920595,sexologist
http://www.wikidata.org/entity/Q2921456,Q2921456
http://www.wikidata.org/entity/Q2922223,Bouquiniste
http://www.wikidata.org/entity/Q2929761,beghard
http://www.wikidata.org/entity/Q2930613,conscientious objector
http://www.wikidata.org/entity/Q2939780,Q2939780
http://www.wikidata.org/entity/Q2944360,centenarian
http://www.wikidata.org/entity/Q2948501,camel-driver
http://www.wikidata.org/entity/Q2956365,Q2956365
http://www.wikidata.org/entity/Q2961975,business executive
http://www.wikidata.org/entity/Q2962033,publicity director
http://www.wikidata.org/entity/Q2981922,American pioneer
http://www.wikidata.org/entity/Q2994388,Q2994388
http://www.wikidata.org/entity/Q2996722,Caporegime
http://www.wikidata.org/entity/Q3012683,washroom attendant
http://www.wikidata.org/entity/Q3027665,live streaming
http://www.wikidata.org/entity/Q3033469,stevedore
http://www.wikidata.org/entity/Q3053339,Q3053339
http://www.wikidata.org/entity/Q3055126,entomologist
http://www.wikidata.org/entity/Q3064610,Q3064610
http://www.wikidata.org/entity/Q3068235,female crusader
http://www.wikidata.org/entity/Q3074722,recorder player
http://www.wikidata.org/entity/Q3079361,peace makers
http://www.wikidata.org/entity/Q3089940,music executive
http://www.wikidata.org/entity/Q3090865,tightrope walker
http://www.wikidata.org/entity/Q3111753,Religious person
http://www.wikidata.org/entity/Q3112875,Q3112875
http://www.wikidata.org/entity/Q3119401,mandator
http://www.wikidata.org/entity/Q3137997,lone wolf
http://www.wikidata.org/entity/Q3151611,regional pedagogical inspector (France)
http://www.wikidata.org/entity/Q3197853,klezmer musician
http://www.wikidata.org/entity/Q3199652,Kreisleiter
http://www.wikidata.org/entity/Q3216038,Lady of the Bedchamber
http://www.wikidata.org/entity/Q3238290,police lieutenant general
http://www.wikidata.org/entity/Q3242115,revolutionary
http://www.wikidata.org/entity/Q3243461,collector
http://www.wikidata.org/entity/Q3253688,Q3253688
http://www.wikidata.org/entity/Q3277296,magnetizer
http://www.wikidata.org/entity/Q3285164,R&D management
http://www.wikidata.org/entity/Q3289646,animal control service
http://www.wikidata.org/entity/Q3297876,packer
http://www.wikidata.org/entity/Q3303288,Q3303288
http://www.wikidata.org/entity/Q3303297,ironmaster
http://www.wikidata.org/entity/Q3320577,mondina
http://www.wikidata.org/entity/Q3327243,machi
http://www.wikidata.org/entity/Q3327932,Munitionette
http://www.wikidata.org/entity/Q3332438,medical specialist
http://www.wikidata.org/entity/Q3351746,Hofjægermester
http://www.wikidata.org/entity/Q3355249,orchestrator
http://www.wikidata.org/entity/Q3362826,papermaker
http://www.wikidata.org/entity/Q3364971,Steward of the Realm
http://www.wikidata.org/entity/Q3378585,military pharmacy
http://www.wikidata.org/entity/Q3389507,pizzaiolo
http://www.wikidata.org/entity/Q3408848,lay preacher
http://www.wikidata.org/entity/Q3409374,Ancient Roman priest
http://www.wikidata.org/entity/Q3430775,political boss
http://www.wikidata.org/entity/Q3434088,road manager
http://www.wikidata.org/entity/Q3453588,Prince Amadeiro
http://www.wikidata.org/entity/Q3470892,sannyasi
http://www.wikidata.org/entity/Q3476620,video game writer
http://www.wikidata.org/entity/Q3478187,saddler
http://www.wikidata.org/entity/Q3481465,surfboard shaper
http://www.wikidata.org/entity/Q3490626,Bombard player
http://www.wikidata.org/entity/Q3501317,fashion designer
http://www.wikidata.org/entity/Q3501487,Q3501487
http://www.wikidata.org/entity/Q3516827,sales technician
http://www.wikidata.org/entity/Q3519095,Q3519095
http://www.wikidata.org/entity/Q3519237,teufeur
http://www.wikidata.org/entity/Q3528729,timpanist
http://www.wikidata.org/entity/Q3531054,Q3531054
http://www.wikidata.org/entity/Q3540346,tropeiro
http://www.wikidata.org/entity/Q3553251,tramp
http://www.wikidata.org/entity/Q3560496,fiddler
http://www.wikidata.org/entity/Q3562775,thief
http://www.wikidata.org/entity/Q3564543,Garibaldino
http://www.wikidata.org/entity/Q3577650,eco-warrior
http://www.wikidata.org/entity/Q3578589,environmentalist
http://www.wikidata.org/entity/Q3579035,travel writer
http://www.wikidata.org/entity/Q3589292,women letter writer
http://www.wikidata.org/entity/Q3595924,Qari
http://www.wikidata.org/entity/Q3603995,philomath
http://www.wikidata.org/entity/Q3621491,archaeologist
http://www.wikidata.org/entity/Q3630960,avanguardista
http://www.wikidata.org/entity/Q3640160,marine biologist
http://www.wikidata.org/entity/Q3647577,business developer
http://www.wikidata.org/entity/Q3684641,Commesso
http://www.wikidata.org/entity/Q3746116,whistler
http://www.wikidata.org/entity/Q3774421,Subaşi
http://www.wikidata.org/entity/Q3796928,government employee
http://www.wikidata.org/entity/Q3813950,katib
http://www.wikidata.org/entity/Q3814026,kaumātua
http://www.wikidata.org/entity/Q3824194,harasser
http://www.wikidata.org/entity/Q3825427,fire lookout
http://www.wikidata.org/entity/Q3860577,Q3860577
http://www.wikidata.org/entity/Q3892689,handball sports player
http://www.wikidata.org/entity/Q3920978,diplomatic courier
http://www.wikidata.org/entity/Q4070283,artillerist
http://www.wikidata.org/entity/Q4105860,lead programmer
http://www.wikidata.org/entity/Q4115150,katsa
http://www.wikidata.org/entity/Q4122737,Vogt
http://www.wikidata.org/entity/Q4131678,Q4131678
http://www.wikidata.org/entity/Q4145633,city head
http://www.wikidata.org/entity/Q4159860,jangartchi
http://www.wikidata.org/entity/Q4165915,Q4165915
http://www.wikidata.org/entity/Q4175034,legislator
http://www.wikidata.org/entity/Q4178004,publicist
http://www.wikidata.org/entity/Q4191036,zemleprokhodtsy
http://www.wikidata.org/entity/Q4197743,player
http://www.wikidata.org/entity/Q4204239,research participant
http://www.wikidata.org/entity/Q4207313,sexual predator
http://www.wikidata.org/entity/Q4249929,köçek
http://www.wikidata.org/entity/Q4293151,microentrepreneur
http://www.wikidata.org/entity/Q4351403,percussionist
http://www.wikidata.org/entity/Q4353426,money mule
http://www.wikidata.org/entity/Q4373046,pornography industry
http://www.wikidata.org/entity/Q4379701,professional gamer
http://www.wikidata.org/entity/Q4412544,Q4412544
http://www.wikidata.org/entity/Q4439148,intern
http://www.wikidata.org/entity/Q4443435,stratonaut
http://www.wikidata.org/entity/Q4469127,hijacker
http://www.wikidata.org/entity/Q4479442,organizational founder
http://www.wikidata.org/entity/Q4664943,thug
http://www.wikidata.org/entity/Q4667873,prisoner of conscience
http://www.wikidata.org/entity/Q4676869,acting instructor
http://www.wikidata.org/entity/Q4688014,aerial observer
http://www.wikidata.org/entity/Q4696968,aikidoka
http://www.wikidata.org/entity/Q4809091,assistive technology service provider
http://www.wikidata.org/entity/Q4819891,audio typist
http://www.wikidata.org/entity/Q4840835,badger
http://www.wikidata.org/entity/Q4841568,airport baggage handler
http://www.wikidata.org/entity/Q4841994,bagman
http://www.wikidata.org/entity/Q4849644,bal maiden
http://www.wikidata.org/entity/Q4854472,bandboy
http://www.wikidata.org/entity/Q4854747,bandurist
http://www.wikidata.org/entity/Q4880041,beer wench
http://www.wikidata.org/entity/Q4887411,benefactor
http://www.wikidata.org/entity/Q4947495,crime boss
http://www.wikidata.org/entity/Q4956562,brand ambassador
http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q4972949,Broder singer
http://www.wikidata.org/entity/Q5003365,buyer
http://www.wikidata.org/entity/Q5024685,calypsonian
http://www.wikidata.org/entity/Q5027838,campaign manager
http://www.wikidata.org/entity/Q5096712,chief digital officer
http://www.wikidata.org/entity/Q5097822,Child and Youth Worker
http://www.wikidata.org/entity/Q5110129,Christian Science practitioner
http://www.wikidata.org/entity/Q5118104,church usher
http://www.wikidata.org/entity/Q5137366,cnidariologist
http://www.wikidata.org/entity/Q5171647,cornerman
http://www.wikidata.org/entity/Q5175753,cotton factor
http://www.wikidata.org/entity/Q5196476,customer service representative
http://www.wikidata.org/entity/Q5224168,Daroga
http://www.wikidata.org/entity/Q5251470,defensive coordinator
http://www.wikidata.org/entity/Q5261019,Deputy Clerk of the Closet
http://www.wikidata.org/entity/Q5276395,gamer
http://www.wikidata.org/entity/Q5280390,direct support professional
http://www.wikidata.org/entity/Q5287521,Doctor of Osteopathic Medicine
http://www.wikidata.org/entity/Q5288284,dog show judge
http://www.wikidata.org/entity/Q5307556,drill instructor
http://www.wikidata.org/entity/Q5308931,drug user
http://www.wikidata.org/entity/Q5358395,electronic musician
http://www.wikidata.org/entity/Q5363158,genga
http://www.wikidata.org/entity/Q5371902,harpsichordist
http://www.wikidata.org/entity/Q5371955,li
http://www.wikidata.org/entity/Q5372393,co-minister
http://www.wikidata.org/entity/Q5393998,merenguero
http://www.wikidata.org/entity/Q5398490,hotel receptionist
http://www.wikidata.org/entity/Q5405633,research assistant
http://www.wikidata.org/entity/Q5405831,eucharistic minister
http://www.wikidata.org/entity/Q5421176,experimentalist
http://www.wikidata.org/entity/Q5421729,Expressman
http://www.wikidata.org/entity/Q5434338,fantasy author
http://www.wikidata.org/entity/Q5451651,fire safety inspector
http://www.wikidata.org/entity/Q5462245,flower seller
http://www.wikidata.org/entity/Q5466536,footpad
http://www.wikidata.org/entity/Q5468328,Foreign Service officer
http://www.wikidata.org/entity/Q5493340,car driving
http://www.wikidata.org/entity/Q5532385,general sales agent
http://www.wikidata.org/entity/Q5533758,gentlewoman
http://www.wikidata.org/entity/Q5589427,government scientist
http://www.wikidata.org/entity/Q5608073,Grey-collar
http://www.wikidata.org/entity/Q5633897,tourist
http://www.wikidata.org/entity/Q5659846,Agente de Medio Ambiente de la Junta de Andalucía
http://www.wikidata.org/entity/Q5659979,sex offender
http://www.wikidata.org/entity/Q5691217,press ombudsman
http://www.wikidata.org/entity/Q5716684,dancer
http://www.wikidata.org/entity/Q5719186,local expert
http://www.wikidata.org/entity/Q5747523,Q5747523
http://www.wikidata.org/entity/Q5749253,Q5749253
http://www.wikidata.org/entity/Q5758256,Q5758256
http://www.wikidata.org/entity/Q5780518,communicator
http://www.wikidata.org/entity/Q5784340,consort
http://www.wikidata.org/entity/Q5941265,civil servant in Spain
http://www.wikidata.org/entity/Q5945789,victimiser
http://www.wikidata.org/entity/Q5947973,seminary student
http://www.wikidata.org/entity/Q5998388,sorcerer
http://www.wikidata.org/entity/Q6019537,Ramadan drummer
http://www.wikidata.org/entity/Q6028169,industry analyst
http://www.wikidata.org/entity/Q6048071,fillng station attendant
http://www.wikidata.org/entity/Q6073032,iron puddler
http://www.wikidata.org/entity/Q6080501,opinion leader
http://www.wikidata.org/entity/Q6081763,hospital volunteer
http://www.wikidata.org/entity/Q6087445,Q6087445
http://www.wikidata.org/entity/Q6102247,film or television director
http://www.wikidata.org/entity/Q6132267,sonidero
http://www.wikidata.org/entity/Q6136036,survivor
http://www.wikidata.org/entity/Q6138343,wood carver
http://www.wikidata.org/entity/Q6147194,dyer
http://www.wikidata.org/entity/Q6164118,black widow
http://www.wikidata.org/entity/Q6168364,jazz guitarist
http://www.wikidata.org/entity/Q6313834,junk man
http://www.wikidata.org/entity/Q6375068,Katalonan
http://www.wikidata.org/entity/Q6441165,Kuban bandurists
http://www.wikidata.org/entity/Q6491450,intendant
http://www.wikidata.org/entity/Q6501749,general secretary
http://www.wikidata.org/entity/Q6505424,lay ministry
http://www.wikidata.org/entity/Q6505432,Lay speaker
http://www.wikidata.org/entity/Q6505433,lay theologian
http://www.wikidata.org/entity/Q6517489,legal document assistant
http://www.wikidata.org/entity/Q6554404,pipe and tabor player
http://www.wikidata.org/entity/Q6606110,industrialist
http://www.wikidata.org/entity/Q6624723,quiz show question writer
http://www.wikidata.org/entity/Q6647245,matriarch
http://www.wikidata.org/entity/Q6663601,מדובבת
http://www.wikidata.org/entity/Q6665249,judoka
http://www.wikidata.org/entity/Q6731168,magistrate
http://www.wikidata.org/entity/Q6735310,maid of honour
http://www.wikidata.org/entity/Q6772302,Sheikh al-Hadith
http://www.wikidata.org/entity/Q6806267,Medical Assistant
http://www.wikidata.org/entity/Q6806553,medical intuitive
http://www.wikidata.org/entity/Q6826309,Q6826309
http://www.wikidata.org/entity/Q6878885,Missionary Bishop
http://www.wikidata.org/entity/Q6885897,mnemonist
http://www.wikidata.org/entity/Q6931842,Mudlark
http://www.wikidata.org/entity/Q6935058,multireedist
http://www.wikidata.org/entity/Q6941738,music editor
http://www.wikidata.org/entity/Q6949059,Feqe
http://www.wikidata.org/entity/Q6950556,Müneccimbaşı
http://www.wikidata.org/entity/Q6957294,Nacnī
http://www.wikidata.org/entity/Q7070203,nurse educator
http://www.wikidata.org/entity/Q7070221,nursemaid
http://www.wikidata.org/entity/Q7097633,ashik
http://www.wikidata.org/entity/Q7101782,organ scholar
http://www.wikidata.org/entity/Q7127679,pallbearer
http://www.wikidata.org/entity/Q7131406,pannist
http://www.wikidata.org/entity/Q7135769,paraprofessional educator
http://www.wikidata.org/entity/Q7140620,partisan
http://www.wikidata.org/entity/Q7140693,partner
http://www.wikidata.org/entity/Q7180824,pharmacy practice
http://www.wikidata.org/entity/Q7187777,photographic assistant
http://www.wikidata.org/entity/Q7199710,pixel artist
http://www.wikidata.org/entity/Q7234072,postal worker
http://www.wikidata.org/entity/Q7235593,Poultry
http://www.wikidata.org/entity/Q7242372,prevention of HIV/AIDS
http://www.wikidata.org/entity/Q7245082,Principal investigator
http://www.wikidata.org/entity/Q7245795,prison visitor
http://www.wikidata.org/entity/Q7254445,pseudo-model
http://www.wikidata.org/entity/Q7256276,psychic detective
http://www.wikidata.org/entity/Q7259489,Pullman porter
http://www.wikidata.org/entity/Q7313543,rentier
