key,itemLabel,itemLabelheb,uri
Q56441179,domra player,Q56441179,http://www.wikidata.org/entity/Q56441179
Q56480685,tobacconist,Q56480685,http://www.wikidata.org/entity/Q56480685
Q56524502,molinologist,Q56524502,http://www.wikidata.org/entity/Q56524502
Q56604560,wood working profession,Q56604560,http://www.wikidata.org/entity/Q56604560
Q56651102,cotton panter,Q56651102,http://www.wikidata.org/entity/Q56651102
Q56654147,geomicrobiologist,Q56654147,http://www.wikidata.org/entity/Q56654147
Q56677347,arm wrestler,Q56677347,http://www.wikidata.org/entity/Q56677347
Q56827013,dragon boat racer,Q56827013,http://www.wikidata.org/entity/Q56827013
Q56842676,amateur archaeologist,Q56842676,http://www.wikidata.org/entity/Q56842676
Q57001449,casteller,Q57001449,http://www.wikidata.org/entity/Q57001449
Q57174272,artist-curator,Q57174272,http://www.wikidata.org/entity/Q57174272
Q57199189,figure skating coach,Q57199189,http://www.wikidata.org/entity/Q57199189
Q57414145,online streamer,סטרימר,http://www.wikidata.org/entity/Q57414145
Q57749966,beach handball player,Q57749966,http://www.wikidata.org/entity/Q57749966
Q57750025,beach handball trainer,Q57750025,http://www.wikidata.org/entity/Q57750025
Q57774874,bank employee,Q57774874,http://www.wikidata.org/entity/Q57774874
Q57904412,powerboat competitor,Q57904412,http://www.wikidata.org/entity/Q57904412
Q57936775,remixer,רמיקסר,http://www.wikidata.org/entity/Q57936775
Q57956133,regional manager,Q57956133,http://www.wikidata.org/entity/Q57956133
Q58232853,corporator,Q58232853,http://www.wikidata.org/entity/Q58232853
Q58363586,narrator,דובר,http://www.wikidata.org/entity/Q58363586
Q58428578,linguistic rights activist,Q58428578,http://www.wikidata.org/entity/Q58428578
Q58443379,construction painter,Q58443379,http://www.wikidata.org/entity/Q58443379
Q58481158,print collector,Q58481158,http://www.wikidata.org/entity/Q58481158
Q58487031,typist,קלדן,http://www.wikidata.org/entity/Q58487031
Q58546307,roller derby player,Q58546307,http://www.wikidata.org/entity/Q58546307
Q58825429,Olympic competitor,Q58825429,http://www.wikidata.org/entity/Q58825429
Q58939213,pathostreamer,Q58939213,http://www.wikidata.org/entity/Q58939213
Q59071295,Catholic propagandist,Q59071295,http://www.wikidata.org/entity/Q59071295
Q59139094,cornettist,Q59139094,http://www.wikidata.org/entity/Q59139094
Q59273465,deltiologist,Q59273465,http://www.wikidata.org/entity/Q59273465
Q59312689,Knight of the Order of Montesa,Q59312689,http://www.wikidata.org/entity/Q59312689
Q59325804,martinist,Q59325804,http://www.wikidata.org/entity/Q59325804
Q59559569,ecumenist,Q59559569,http://www.wikidata.org/entity/Q59559569
Q59616954,freelance writer,Q59616954,http://www.wikidata.org/entity/Q59616954
Q59771072,generalist,Q59771072,http://www.wikidata.org/entity/Q59771072
Q59773366,women writers,נשים בספרות,http://www.wikidata.org/entity/Q59773366
Q59779979,polychaetologist,Q59779979,http://www.wikidata.org/entity/Q59779979
Q59939361,amateur artist,Q59939361,http://www.wikidata.org/entity/Q59939361
Q60102223,teacher of the deaf,Q60102223,http://www.wikidata.org/entity/Q60102223
Q60118864,reality television program judge,שופט ריאליטי,http://www.wikidata.org/entity/Q60118864
Q60223236,television executive,Q60223236,http://www.wikidata.org/entity/Q60223236
Q60227491,interrogator,Q60227491,http://www.wikidata.org/entity/Q60227491
Q60227820,freshwater ecologist,Q60227820,http://www.wikidata.org/entity/Q60227820
Q60441566,plant breeder,Q60441566,http://www.wikidata.org/entity/Q60441566
Q60442241,power engineering scientist,Q60442241,http://www.wikidata.org/entity/Q60442241
Q60629292,Squawker,Q60629292,http://www.wikidata.org/entity/Q60629292
Q60642401,Wiktionarian,Q60642401,http://www.wikidata.org/entity/Q60642401
Q60643157,ukulelist,Q60643157,http://www.wikidata.org/entity/Q60643157
Q60657824,beachcomber,Q60657824,http://www.wikidata.org/entity/Q60657824
Q60723829,pop singer,זמר פופ,http://www.wikidata.org/entity/Q60723829
Q60728520,aquarist,Q60728520,http://www.wikidata.org/entity/Q60728520
Q60981888,cineast,Q60981888,http://www.wikidata.org/entity/Q60981888
Q61021680,embetsperson,Q61021680,http://www.wikidata.org/entity/Q61021680
Q61043360,dialect writer,Q61043360,http://www.wikidata.org/entity/Q61043360
Q61045547,rhythm guitarist,Q61045547,http://www.wikidata.org/entity/Q61045547
Q61048378,climate activist,פעיל אקלים,http://www.wikidata.org/entity/Q61048378
Q61070076,Imperator,Q61070076,http://www.wikidata.org/entity/Q61070076
Q61145685,hip hop producer,הפקת היפ הופ,http://www.wikidata.org/entity/Q61145685
Q61609564,lazarists,Q61609564,http://www.wikidata.org/entity/Q61609564
Q61713047,tarotologist,Q61713047,http://www.wikidata.org/entity/Q61713047
Q61741895,slavophile,Q61741895,http://www.wikidata.org/entity/Q61741895
Q61745762,marine scientist,Q61745762,http://www.wikidata.org/entity/Q61745762
Q61747890,mind gamer,Q61747890,http://www.wikidata.org/entity/Q61747890
Q61782327,cultural politician,Q61782327,http://www.wikidata.org/entity/Q61782327
Q61857538,disability rights activist,פעיל זכויות אנשים עם מוגבלויות,http://www.wikidata.org/entity/Q61857538
Q61892423,radio pioneer,חלוץ רדיו,http://www.wikidata.org/entity/Q61892423
Q61905636,court official,Q61905636,http://www.wikidata.org/entity/Q61905636
Q61946839,jazz drummer,מתופף ג'אז,http://www.wikidata.org/entity/Q61946839
Q61947380,jazz pianist,פסנתרן ג'אז,http://www.wikidata.org/entity/Q61947380
Q61947786,jazz trumpeter,חצוצרן ג'אז,http://www.wikidata.org/entity/Q61947786
Q61958570,anti-abortion activist,Q61958570,http://www.wikidata.org/entity/Q61958570
Q61992319,palynologist,Q61992319,http://www.wikidata.org/entity/Q61992319
Q61996872,musicographer,Q61996872,http://www.wikidata.org/entity/Q61996872
Q62056296,powerchair footballer,Q62056296,http://www.wikidata.org/entity/Q62056296
Q62056314,wheelchair rugby player,Q62056314,http://www.wikidata.org/entity/Q62056314
Q62056391,wheelchair fencer,Q62056391,http://www.wikidata.org/entity/Q62056391
Q62069696,transport operator,Q62069696,http://www.wikidata.org/entity/Q62069696
Q62129412,conseiller référendaire à la Cour des comptes,Q62129412,http://www.wikidata.org/entity/Q62129412
Q62302889,art practice,Q62302889,http://www.wikidata.org/entity/Q62302889
Q62476715,Certified Public Labor Attorney,Q62476715,http://www.wikidata.org/entity/Q62476715
Q62515196,OpenStreetMap contributor,Q62515196,http://www.wikidata.org/entity/Q62515196
Q62521253,decorative artist,Q62521253,http://www.wikidata.org/entity/Q62521253
Q62523648,phrenologist,Q62523648,http://www.wikidata.org/entity/Q62523648
Q62663452,gouache painter,Q62663452,http://www.wikidata.org/entity/Q62663452
Q62672760,Telegram user,Q62672760,http://www.wikidata.org/entity/Q62672760
Q62933979,indigenous leader of the Americas,Q62933979,http://www.wikidata.org/entity/Q62933979
Q62934776,Siríame,Q62934776,http://www.wikidata.org/entity/Q62934776
Q62974259,rock drummer,מתופף רוק,http://www.wikidata.org/entity/Q62974259
Q63146541,dipterologist,Q63146541,http://www.wikidata.org/entity/Q63146541
Q63179158,food engineer,Q63179158,http://www.wikidata.org/entity/Q63179158
Q63196793,person with substance use disorder,Q63196793,http://www.wikidata.org/entity/Q63196793
Q63226207,social-media consultant,Q63226207,http://www.wikidata.org/entity/Q63226207
Q63228698,computer criminal,Q63228698,http://www.wikidata.org/entity/Q63228698
Q63243029,gospel musician,Q63243029,http://www.wikidata.org/entity/Q63243029
Q63257700,domestic terrorist,Q63257700,http://www.wikidata.org/entity/Q63257700
Q63261395,conseiller,Q63261395,http://www.wikidata.org/entity/Q63261395
Q63307578,colonialist,Q63307578,http://www.wikidata.org/entity/Q63307578
Q63314266,scrimshander,Q63314266,http://www.wikidata.org/entity/Q63314266
Q63343073,nanotechnologist,Q63343073,http://www.wikidata.org/entity/Q63343073
Q63346865,lumberman,Q63346865,http://www.wikidata.org/entity/Q63346865
Q63443313,racketeer,Q63443313,http://www.wikidata.org/entity/Q63443313
Q63443976,spectator,Q63443976,http://www.wikidata.org/entity/Q63443976
Q63521984,preside,Q63521984,http://www.wikidata.org/entity/Q63521984
Q63565256,jazz trombonist,Q63565256,http://www.wikidata.org/entity/Q63565256
Q63619823,abortion rights activist,Q63619823,http://www.wikidata.org/entity/Q63619823
Q63643090,fado singer,זמר פאדו,http://www.wikidata.org/entity/Q63643090
Q63677518,oil miller,Q63677518,http://www.wikidata.org/entity/Q63677518
Q63755149,private sector employee,Q63755149,http://www.wikidata.org/entity/Q63755149
Q63761265,carwrapper,Q63761265,http://www.wikidata.org/entity/Q63761265
Q63772347,clay animator,Q63772347,http://www.wikidata.org/entity/Q63772347
Q63798374,children's book illustrator,Q63798374,http://www.wikidata.org/entity/Q63798374
Q63809325,regueifeiro / regueifeira,Q63809325,http://www.wikidata.org/entity/Q63809325
Q63859911,pen artist,Q63859911,http://www.wikidata.org/entity/Q63859911
Q63865470,shirtmaker,Q63865470,http://www.wikidata.org/entity/Q63865470
Q63870933,beadworker,Q63870933,http://www.wikidata.org/entity/Q63870933
Q63928573,QA analyst,Q63928573,http://www.wikidata.org/entity/Q63928573
Q63967171,conspirator,Q63967171,http://www.wikidata.org/entity/Q63967171
Q63974739,Ancient Roman priestess,Q63974739,http://www.wikidata.org/entity/Q63974739
Q63992198,rotogravurist,Q63992198,http://www.wikidata.org/entity/Q63992198
Q64005969,calypso musician,Q64005969,http://www.wikidata.org/entity/Q64005969
Q64048964,folk artist,Q64048964,http://www.wikidata.org/entity/Q64048964
Q64167528,editorial assistant,Q64167528,http://www.wikidata.org/entity/Q64167528
Q64213888,wildlife photographer,Q64213888,http://www.wikidata.org/entity/Q64213888
Q64275409,office worker,Q64275409,http://www.wikidata.org/entity/Q64275409
Q64335473,tapestry designer,מעצב שטיחים,http://www.wikidata.org/entity/Q64335473
Q64353861,jazz bassist,Q64353861,http://www.wikidata.org/entity/Q64353861
Q64354204,jazz bass guitarist,Q64354204,http://www.wikidata.org/entity/Q64354204
Q64354837,jazz clarinetist,Q64354837,http://www.wikidata.org/entity/Q64354837
Q64355059,jazz saxophonist,סקסופוניסט ג'אז,http://www.wikidata.org/entity/Q64355059
Q64356038,musical theatre composer,Q64356038,http://www.wikidata.org/entity/Q64356038
Q64404485,video game critic,Q64404485,http://www.wikidata.org/entity/Q64404485
Q64498733,monastery founder,Q64498733,http://www.wikidata.org/entity/Q64498733
Q64576791,commissioner of array,Q64576791,http://www.wikidata.org/entity/Q64576791
Q64576811,escheator,Q64576811,http://www.wikidata.org/entity/Q64576811
Q64615113,Director of the City Archives,Q64615113,http://www.wikidata.org/entity/Q64615113
Q64689213,weapons manufacturer,יצרן כלי נשק,http://www.wikidata.org/entity/Q64689213
Q64711780,spiritual leader,Q64711780,http://www.wikidata.org/entity/Q64711780
Q64733534,collector of fairy tales,אספן אגדות,http://www.wikidata.org/entity/Q64733534
Q64741705,jazz arranger,Q64741705,http://www.wikidata.org/entity/Q64741705
Q64786177,técnico agrónomo,Q64786177,http://www.wikidata.org/entity/Q64786177
Q64821414,art weaver,Q64821414,http://www.wikidata.org/entity/Q64821414
Q64825398,retired,Q64825398,http://www.wikidata.org/entity/Q64825398
Q64869217,Licentiate of Medicine,Q64869217,http://www.wikidata.org/entity/Q64869217
Q64934518,architecture writer,Q64934518,http://www.wikidata.org/entity/Q64934518
Q65010019,speedrunner,Q65010019,http://www.wikidata.org/entity/Q65010019
Q65018441,Gascon lord,Q65018441,http://www.wikidata.org/entity/Q65018441
Q65054941,bryozoologist,Q65054941,http://www.wikidata.org/entity/Q65054941
Q65123129,print publisher,Q65123129,http://www.wikidata.org/entity/Q65123129
Q65150861,mutawalli,Q65150861,http://www.wikidata.org/entity/Q65150861
Q65178458,Mayor of Abancourt,Q65178458,http://www.wikidata.org/entity/Q65178458
Q65554756,steel guitarist,Q65554756,http://www.wikidata.org/entity/Q65554756
Q65620039,soul singer,Q65620039,http://www.wikidata.org/entity/Q65620039
Q65622885,kidnapper,Q65622885,http://www.wikidata.org/entity/Q65622885
Q65929722,anti-nuclear power activist,Q65929722,http://www.wikidata.org/entity/Q65929722
Q65929822,anti-nuclear weapons activist,Q65929822,http://www.wikidata.org/entity/Q65929822
Q66095885,textile merchant,Q66095885,http://www.wikidata.org/entity/Q66095885
Q66108039,micrographer,Q66108039,http://www.wikidata.org/entity/Q66108039
Q66125178,stalker,Q66125178,http://www.wikidata.org/entity/Q66125178
Q66172428,State lawyer,Q66172428,http://www.wikidata.org/entity/Q66172428
Q66314404,jazz singer,זמר ג'אז,http://www.wikidata.org/entity/Q66314404
Q66356693,harmonizer,הרמוניזר,http://www.wikidata.org/entity/Q66356693
Q66357406,church organist,Q66357406,http://www.wikidata.org/entity/Q66357406
Q66357787,jazz organist,Q66357787,http://www.wikidata.org/entity/Q66357787
Q66370835,xylophonist,קסילופוניסט,http://www.wikidata.org/entity/Q66370835
Q66372585,Tweeter,Q66372585,http://www.wikidata.org/entity/Q66372585
Q66382950,female pornographic actor,Q66382950,http://www.wikidata.org/entity/Q66382950
Q66425211,confabulator,Q66425211,http://www.wikidata.org/entity/Q66425211
Q66495020,estate owner,Q66495020,http://www.wikidata.org/entity/Q66495020
Q66622318,obituary writer,Q66622318,http://www.wikidata.org/entity/Q66622318
Q66660783,charity worker,Q66660783,http://www.wikidata.org/entity/Q66660783
Q66712090,jazz cornetist,Q66712090,http://www.wikidata.org/entity/Q66712090
Q66715094,canner,Q66715094,http://www.wikidata.org/entity/Q66715094
Q66715820,valet parking attendant,Q66715820,http://www.wikidata.org/entity/Q66715820
Q66715835,service industry worker,Q66715835,http://www.wikidata.org/entity/Q66715835
Q66738048,radio astronomer,Q66738048,http://www.wikidata.org/entity/Q66738048
Q66757826,bookplate collector,Q66757826,http://www.wikidata.org/entity/Q66757826
Q66759319,flabioler,Q66759319,http://www.wikidata.org/entity/Q66759319
Q66763670,country musician,מוזיקאי קאונטרי,http://www.wikidata.org/entity/Q66763670
Q66763708,country singer,זמר קאנטרי,http://www.wikidata.org/entity/Q66763708
Q66763740,country guitarist,Q66763740,http://www.wikidata.org/entity/Q66763740
Q66763767,country drummer,Q66763767,http://www.wikidata.org/entity/Q66763767
Q66763772,country fiddler,Q66763772,http://www.wikidata.org/entity/Q66763772
Q66763779,country bass guitarist,Q66763779,http://www.wikidata.org/entity/Q66763779
Q66771409,Aliyah Bet activist,פעיל ההעפלה,http://www.wikidata.org/entity/Q66771409
Q66889825,superintendent,Q66889825,http://www.wikidata.org/entity/Q66889825
Q66988957,hitchhiker,Q66988957,http://www.wikidata.org/entity/Q66988957
Q67020237,freestyle motocross rider,Q67020237,http://www.wikidata.org/entity/Q67020237
Q67158337,bluegrass musician,Q67158337,http://www.wikidata.org/entity/Q67158337
Q67186786,lingère,Q67186786,http://www.wikidata.org/entity/Q67186786
Q67200257,estrada artist,Q67200257,http://www.wikidata.org/entity/Q67200257
Q67200504,heavy metal singer,זמר הבי מטאל,http://www.wikidata.org/entity/Q67200504
Q67200506,metal musician,Q67200506,http://www.wikidata.org/entity/Q67200506
Q67204083,cricket coach,Q67204083,http://www.wikidata.org/entity/Q67204083
Q67205775,seamstress,Q67205775,http://www.wikidata.org/entity/Q67205775
Q67212718,sociographist,Q67212718,http://www.wikidata.org/entity/Q67212718
Q67221165,vexillographer,Q67221165,http://www.wikidata.org/entity/Q67221165
Q67378332,rock guitarist,Q67378332,http://www.wikidata.org/entity/Q67378332
Q67512484,jazz record producer,Q67512484,http://www.wikidata.org/entity/Q67512484
Q67529900,public health nurse,אחות קהילה,http://www.wikidata.org/entity/Q67529900
Q67532601,Jihadi brides,Q67532601,http://www.wikidata.org/entity/Q67532601
Q67649782,finger painter,Q67649782,http://www.wikidata.org/entity/Q67649782
Q67775924,folk song collector,Q67775924,http://www.wikidata.org/entity/Q67775924
Q67892846,heavy metal guitarist,גיטריסט הבי מטאל,http://www.wikidata.org/entity/Q67892846
Q67893090,heavy metal drummer,Q67893090,http://www.wikidata.org/entity/Q67893090
